1	0.4696106315	4.6140880585
2	0.2016536742	2.8809368610
3	0.1573640853	2.8914711475
4	0.1360212117	2.8802692890
5	0.1219251230	2.8513276577
6	0.1113905981	2.8257737160
7	0.1029862463	2.8020434380
8	0.0960493013	2.7936573029
9	0.0902070999	2.7758493423
10	0.0852006450	2.7476460934
11	0.0808278471	2.7087309361
12	0.0769492015	2.6586778164
13	0.0734694600	2.5967431068
14	0.0703240335	2.5220792294
15	0.0674611256	2.4764213562
16	0.0648406819	2.4477849007
17	0.0624314919	2.4170572758
18	0.0602072962	2.3833644390
19	0.0581469573	2.3458821774
20	0.0562304519	2.3039870262
21	0.0544400886	2.2573890686
22	0.0527608730	2.2072968483
23	0.0511797443	2.1662251949
24	0.0496875010	2.1466822624
25	0.0482762642	2.1280920506
26	0.0469386913	2.1104259491
27	0.0456695370	2.0937771797
28	0.0444636568	2.0782549381
29	0.0433175676	2.0638902187
30	0.0422271304	2.0506761074
